year,run_length,rating,num_raters,num_reviews,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,release_year,country,Australia,Brazil,Canada,China,France,Germany,Hungary,India,Ireland,Italy,Japan,Kazakhstan,Malaysia,Mexico,Netherlands,Poland,Portugal,South Korea,Soviet Union,Sweden,Turkey,UK,USA
1988,132,8.2,763300,912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1982,117,8.1,673121,1541,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1982,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,112,7.9,627696,1375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2009,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,115,8.0,595431,882,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2007,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,90,7.8,555820,1056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,98,7.3,504013,344,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,138,7.2,503184,2781,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2003,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,134,7.4,501725,1105,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2003,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,138,7.5,489759,1189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,133,7.4,488794,1356,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,121,8.0,1017578,1390,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1985,116,8.5,1015437,1178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,100,8.1,922237,968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,96,8.2,905205,891,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,103,8.1,901368,1152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,108,8.0,876235,1440,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1995,81,8.3,858390,606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,92,8.0,789914,681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,102,8.3,761777,837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,103,8.3,735087,884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,112,8.5,731286,622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,India,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,117,8.1,706193,1225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,100,7.7,702442,718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,99,8.1,682068,865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,111,8.0,620481,741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,90,7.8,596584,1063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,95,8.1,587091,1027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,129,7.7,576034,936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,119,7.7,561924,1379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,106,6.9,559723,658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,130,7.9,557789,1578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,102,7.4,557363,1110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,117,7.3,549225,718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,136,7.6,544505,1044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,107,8.2,521113,582,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,117,7.6,515837,845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,92,7.9,511333,611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,113,7.6,508483,655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,88,7.6,507445,712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,98,7.3,504085,344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,109,7.2,499686,401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,99,7.9,499316,971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,95,7.6,488655,360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1975,91,8.2,488567,774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,India,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,161,7.7,488535,5064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,128,8.0,483017,1774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,96,7.4,481757,925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,101,7.6,468059,1258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1989,108,7.8,462540,414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,119,7.7,455361,1310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,102,6.4,453967,421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,121,7.8,450327,811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,103,7.6,448866,422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,132,8.6,443010,2601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,120,6.5,439831,829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1964,95,8.4,438092,933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,101,7.8,429216,950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,81,7.5,428871,491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,108,8.0,417325,711,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,98,6.9,413945,439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,115,6.6,413780,1436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,93,7.2,407590,542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1989,128,8.1,407018,626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,115,8.2,404557,1169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,102,7.7,399082,1974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,100,7.7,393363,489,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,110,7.0,392433,381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,118,7.4,389841,335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,107,7.9,381466,628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,107,6.6,376448,760,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,107,7.0,369967,630,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,101,7.7,369121,443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,95,7.0,368148,807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,112,7.5,364286,663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,101,6.8,363633,640,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,93,7.1,361984,515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,98,7.3,361446,321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1992,90,8.0,361080,330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,109,6.9,359709,705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1979,94,8.1,356682,392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,86,6.9,355425,420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,117,7.1,355079,663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,107,7.3,345454,473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,84,7.3,345007,1247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1984,105,7.8,344766,555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,130,7.8,344748,536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1985,97,7.9,344566,871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,130,7.9,342300,2175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,112,7.0,337286,355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,101,6.9,335546,278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,88,6.2,335021,647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,130,8.2,332517,1453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,170,8.4,328127,622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,India,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,106,6.8,327676,388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,94,7.2,322831,618,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,117,8.0,433708,769,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,117,8.0,427034,408,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,133,7.3,426309,1036,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,123,8.1,419377,564,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,139,8.1,412911,893,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2016,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,123,7.7,387358,500,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1984,160,8.3,358503,634,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1984,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,133,7.6,350546,409,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2011,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,130,7.8,344612,535,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,94,7.6,340395,481,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,130,8.2,332263,1453,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2018,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,116,7.8,332120,443,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2010,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,121,8.1,327493,669,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2005,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,170,7.5,325104,838,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,156,8.2,322655,633,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2005,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1980,129,8.2,311225,583,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1980,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,129,7.6,283748,507,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2009,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,121,7.5,260009,491,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1962,228,8.3,259310,666,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1962,UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,150,7.3,239112,794,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2012,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,124,7.6,235138,454,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2001,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,141,7.7,232041,432,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2008,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,152,8.1,232004,1265,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2019,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1975,125,8.0,229265,321,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1975,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,96,7.4,226801,477,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,105,7.6,222573,1796,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1982,191,8.0,214287,298,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1983,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1980,124,8.1,212720,416,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,106,8.0,206556,210,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,China,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,118,8.0,204274,546,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,135,7.5,199225,841,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2018,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1969,110,8.0,198267,425,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1969,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1965,172,8.0,197238,482,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1965,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,106,7.7,195635,656,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,113,7.8,193009,452,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2000,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,121,7.1,191623,335,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,127,7.8,191159,500,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2017,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,147,7.9,174973,385,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2015,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,144,8.0,172730,595,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2005,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
